transaction_id,account_id,timestamp,amount,type,is_fraud_flag
TXN000714,ACC8692,2024-01-01T14:57:00,313.68,DEPOSIT,0
TXN000715,ACC7073,2024-01-01T14:57:30,1228.63,DEPOSIT,0
TXN000716,ACC4625,2024-01-01T14:58:00,267.16,WITHDRAWAL,0
TXN000717,ACC7841,2024-01-01T14:58:30,8.18,DEPOSIT,0
TXN000718,ACC6404,2024-01-01T14:59:00,82.68,WITHDRAWAL,0
TXN000719,ACC5026,2024-01-01T14:59:30,238.89,PAYMENT,0
TXN000720,ACC6530,2024-01-01T15:00:00,399.97,DEPOSIT,0
TXN000721,ACC9005,2024-01-01T15:00:30,720.61,PAYMENT,0
TXN000722,ACC6770,2024-01-01T15:01:00,308.86,WITHDRAWAL,0
TXN000723,ACC9954,2024-01-01T15:01:30,75.39,PAYMENT,0
TXN000724,ACC9882,2024-01-01T15:02:00,101.7,TRANSFER,0
TXN000725,ACC2217,2024-01-01T15:02:30,371.11,TRANSFER,0
TXN000726,ACC7756,2024-01-01T15:03:00,722.68,WITHDRAWAL,0
TXN000727,ACC4791,2024-01-01T15:03:30,924.31,TRANSFER,0
TXN000728,ACC1149,2024-01-01T15:04:00,614.08,WITHDRAWAL,0
TXN000729,ACC7114,2024-01-01T15:04:30,352.34,TRANSFER,0
TXN000730,ACC8916,2024-01-01T15:05:00,480.95,PAYMENT,0
TXN000731,ACC9719,2024-01-01T15:05:30,7.93,PAYMENT,0
TXN000732,ACC9673,2024-01-01T15:06:00,5.96,DEPOSIT,0
TXN000733,ACC5697,2024-01-01T15:06:30,383.65,TRANSFER,0
TXN000734,ACC8054,2024-01-01T15:07:00,348.79,WITHDRAWAL,0
TXN000735,ACC2578,2024-01-01T15:07:30,56.59,WITHDRAWAL,0
TXN000736,ACC9625,2024-01-01T15:08:00,137.86,DEPOSIT,0
TXN000737,ACC5379,2024-01-01T15:08:30,844.28,PAYMENT,0
TXN000738,ACC7652,2024-01-01T15:09:00,41.16,PAYMENT,0
TXN000739,ACC4700,2024-01-01T15:09:30,416.21,DEPOSIT,0
TXN000740,ACC2320,2024-01-01T15:10:00,576.07,TRANSFER,0
TXN000741,ACC7213,2024-01-01T15:10:30,49.08,PAYMENT,0
TXN000742,ACC1919,2024-01-01T15:11:00,402.26,TRANSFER,0
TXN000743,ACC2354,2024-01-01T15:11:30,606.75,PAYMENT,0
TXN000744,ACC6427,2024-01-01T15:12:00,933.23,TRANSFER,0
TXN000745,ACC1697,2024-01-01T15:12:30,1125.9,WITHDRAWAL,0
TXN000746,ACC8790,2024-01-01T15:13:00,118.76,DEPOSIT,0
TXN000747,ACC2218,2024-01-01T15:13:30,23.84,DEPOSIT,0
TXN000748,ACC1539,2024-01-01T15:14:00,1147.86,WITHDRAWAL,0
TXN000749,ACC6152,2024-01-01T15:14:30,1320.9,TRANSFER,0
TXN000750,ACC3362,2024-01-01T15:15:00,1628.15,PAYMENT,0
TXN000751,ACC5903,2024-01-01T15:15:30,1321.66,WITHDRAWAL,0
TXN000752,ACC7375,2024-01-01T15:16:00,415.01,DEPOSIT,0
TXN000753,ACC3292,2024-01-01T15:16:30,242.13,TRANSFER,0
TXN000754,ACC6666,2024-01-01T15:17:00,347.37,TRANSFER,0
TXN000755,ACC4803,2024-01-01T15:17:30,51.4,TRANSFER,0
TXN000756,ACC7499,2024-01-01T15:18:00,208.21,DEPOSIT,0
TXN000757,ACC5478,2024-01-01T15:18:30,15.04,PAYMENT,0
TXN000758,ACC6829,2024-01-01T15:19:00,337.26,PAYMENT,0
TXN000759,ACC7227,2024-01-01T15:19:30,282.68,TRANSFER,0
TXN000760,ACC5839,2024-01-01T15:20:00,739.57,WITHDRAWAL,0
TXN000761,ACC2344,2024-01-01T15:20:30,624.33,DEPOSIT,0
TXN000762,ACC3527,2024-01-01T15:21:00,83.75,PAYMENT,0
TXN000763,ACC2745,2024-01-01T15:21:30,190.39,TRANSFER,0
TXN000764,ACC6050,2024-01-01T15:22:00,2.6,PAYMENT,0
TXN000765,ACC5419,2024-01-01T15:22:30,223.08,TRANSFER,0
TXN000766,ACC4070,2024-01-01T15:23:00,71.07,PAYMENT,0
TXN000767,ACC9395,2024-01-01T15:23:30,297.87,PAYMENT,0
TXN000768,ACC2468,2024-01-01T15:24:00,54.51,DEPOSIT,0
TXN000769,ACC6315,2024-01-01T15:24:30,403.96,PAYMENT,0
TXN000770,ACC7779,2024-01-01T15:25:00,6.21,PAYMENT,0
TXN000771,ACC4977,2024-01-01T15:25:30,755.18,WITHDRAWAL,0
TXN000772,ACC3777,2024-01-01T15:26:00,578.09,WITHDRAWAL,0
TXN000773,ACC5397,2024-01-01T15:26:30,156.62,PAYMENT,0
TXN000774,ACC3739,2024-01-01T15:27:00,78.87,PAYMENT,0
TXN000775,ACC5911,2024-01-01T15:27:30,161.46,PAYMENT,0
TXN000776,ACC6916,2024-01-01T15:28:00,763.16,DEPOSIT,0
TXN000777,ACC9123,2024-01-01T15:28:30,1443.19,WITHDRAWAL,0
TXN000778,ACC3219,2024-01-01T15:29:00,306.12,DEPOSIT,0
TXN000779,ACC7483,2024-01-01T15:29:30,3.4,DEPOSIT,0
TXN000780,ACC7224,2024-01-01T15:30:00,921.36,DEPOSIT,0
TXN000781,ACC8055,2024-01-01T15:30:30,290.11,WITHDRAWAL,0
TXN000782,ACC4290,2024-01-01T15:31:00,178.65,PAYMENT,0
TXN000783,ACC7524,2024-01-01T15:31:30,188.57,DEPOSIT,0
TXN000784,ACC9044,2024-01-01T15:32:00,172.27,WITHDRAWAL,0
TXN000785,ACC5592,2024-01-01T15:32:30,197.18,PAYMENT,0
TXN000786,ACC4273,2024-01-01T15:33:00,227.08,WITHDRAWAL,0
TXN000787,ACC1440,2024-01-01T15:33:30,572.4,PAYMENT,0
TXN000788,ACC4434,2024-01-01T15:34:00,1432.13,PAYMENT,0
TXN000789,ACC2133,2024-01-01T15:34:30,798.97,PAYMENT,0
TXN000790,ACC3280,2024-01-01T15:35:00,558.86,DEPOSIT,0
TXN000791,ACC3525,2024-01-01T15:35:30,138.55,PAYMENT,0
TXN000792,ACC2211,2024-01-01T15:36:00,778.13,PAYMENT,0
TXN000793,ACC8851,2024-01-01T15:36:30,2338.9,PAYMENT,0
TXN000794,ACC7853,2024-01-01T15:37:00,382.18,TRANSFER,0
TXN000795,ACC6890,2024-01-01T15:37:30,782.04,TRANSFER,0
TXN000796,ACC5067,2024-01-01T15:38:00,57.91,DEPOSIT,0
TXN000797,ACC1725,2024-01-01T15:38:30,90.96,PAYMENT,0
TXN000798,ACC6432,2024-01-01T15:39:00,1702.77,PAYMENT,0
TXN000799,ACC2615,2024-01-01T15:39:30,55.99,DEPOSIT,0
TXN000800,ACC9499,2024-01-01T15:40:00,125.52,WITHDRAWAL,0
TXN000801,ACC7408,2024-01-01T15:40:30,295.1,PAYMENT,0
TXN000802,ACC9199,2024-01-01T15:41:00,739.96,WITHDRAWAL,0
TXN000803,ACC1402,2024-01-01T15:41:30,211.54,PAYMENT,0
TXN000804,ACC7815,2024-01-01T15:42:00,55.21,TRANSFER,0
TXN000805,ACC3321,2024-01-01T15:42:30,61.69,DEPOSIT,0
TXN000806,ACC8460,2024-01-01T15:43:00,186.9,WITHDRAWAL,0
TXN000807,ACC6706,2024-01-01T15:43:30,368.15,PAYMENT,0
TXN000808,ACC8412,2024-01-01T15:44:00,51.36,DEPOSIT,0
TXN000809,ACC1732,2024-01-01T15:44:30,34.77,TRANSFER,0
TXN000810,ACC6620,2024-01-01T15:45:00,11.42,TRANSFER,0
TXN000811,ACC3692,2024-01-01T15:45:30,565.27,WITHDRAWAL,0
TXN000812,ACC3623,2024-01-01T15:46:00,362.83,DEPOSIT,0
TXN000813,ACC8570,2024-01-01T15:46:30,410.32,WITHDRAWAL,0
TXN000814,ACC4022,2024-01-01T15:47:00,799.14,WITHDRAWAL,0
TXN000815,ACC8080,2024-01-01T15:47:30,511.49,PAYMENT,0
TXN000816,ACC4232,2024-01-01T15:48:00,14.81,PAYMENT,0
TXN000817,ACC7370,2024-01-01T15:48:30,448.49,TRANSFER,0
TXN000818,ACC4371,2024-01-01T15:49:00,609.94,DEPOSIT,0
TXN000819,ACC2025,2024-01-01T15:49:30,697.82,TRANSFER,0
TXN000820,ACC9796,2024-01-01T15:50:00,803.48,WITHDRAWAL,0
TXN000821,ACC4228,2024-01-01T15:50:30,227.69,PAYMENT,0
TXN000822,ACC9019,2024-01-01T15:51:00,60.49,DEPOSIT,0
TXN000823,ACC7431,2024-01-01T15:51:30,454.37,TRANSFER,0
TXN000824,ACC8501,2024-01-01T15:52:00,213.8,WITHDRAWAL,0
TXN000825,ACC5873,2024-01-01T15:52:30,840.3,TRANSFER,0
TXN000826,ACC6131,2024-01-01T15:53:00,557.54,TRANSFER,0
TXN000827,ACC2916,2024-01-01T15:53:30,136.28,WITHDRAWAL,0
TXN000828,ACC3316,2024-01-01T15:54:00,233.65,PAYMENT,0
TXN000829,ACC3258,2024-01-01T15:54:30,270.85,PAYMENT,0
TXN000830,ACC8973,2024-01-01T15:55:00,274.99,WITHDRAWAL,0
TXN000831,ACC9022,2024-01-01T15:55:30,404.74,DEPOSIT,0
TXN000832,ACC6154,2024-01-01T15:56:00,75.58,PAYMENT,0
TXN000833,ACC6882,2024-01-01T15:56:30,483.02,TRANSFER,0
TXN000834,ACC4196,2024-01-01T15:57:00,331.41,PAYMENT,0
TXN000835,ACC9281,2024-01-01T15:57:30,1659.75,PAYMENT,0
TXN000836,ACC9056,2024-01-01T15:58:00,263.08,PAYMENT,0
TXN000837,ACC8272,2024-01-01T15:58:30,619.18,PAYMENT,0
TXN000838,ACC1505,2024-01-01T15:59:00,91.51,WITHDRAWAL,0
TXN000839,ACC5503,2024-01-01T15:59:30,172.72,WITHDRAWAL,0
TXN000840,ACC3755,2024-01-01T16:00:00,385.67,PAYMENT,0
TXN000841,ACC9115,2024-01-01T16:00:30,416.95,TRANSFER,0
TXN000842,ACC5389,2024-01-01T16:01:00,425.15,DEPOSIT,0
TXN000843,ACC1681,2024-01-01T16:01:30,390.49,PAYMENT,0
TXN000844,ACC7965,2024-01-01T16:02:00,395.22,TRANSFER,0
TXN000845,ACC5055,2024-01-01T16:02:30,665.88,DEPOSIT,0
TXN000846,ACC1528,2024-01-01T16:03:00,1038.96,PAYMENT,0
TXN000847,ACC2425,2024-01-01T16:03:30,152.46,PAYMENT,0
TXN000848,ACC2923,2024-01-01T16:04:00,1002.32,WITHDRAWAL,0
TXN000849,ACC6744,2024-01-01T16:04:30,117.78,PAYMENT,0
TXN000850,ACC3281,2024-01-01T16:05:00,90.75,WITHDRAWAL,0
TXN000851,ACC1972,2024-01-01T16:05:30,839.74,DEPOSIT,0
TXN000852,ACC9827,2024-01-01T16:06:00,379.94,WITHDRAWAL,0
TXN000853,ACC5794,2024-01-01T16:06:30,195.52,DEPOSIT,0
TXN000854,ACC9428,2024-01-01T16:07:00,425.18,TRANSFER,0
TXN000855,ACC7743,2024-01-01T16:07:30,72.85,TRANSFER,0
TXN000856,ACC3078,2024-01-01T16:08:00,2445.51,WITHDRAWAL,0
TXN000857,ACC6277,2024-01-01T16:08:30,143.63,WITHDRAWAL,0
TXN000858,ACC7434,2024-01-01T16:09:00,716.64,PAYMENT,0
TXN000859,ACC5402,2024-01-01T16:09:30,76.68,PAYMENT,0
TXN000860,ACC2237,2024-01-01T16:10:00,235.14,TRANSFER,0
TXN000861,ACC5558,2024-01-01T16:10:30,257.79,DEPOSIT,0
TXN000862,ACC8996,2024-01-01T16:11:00,303.21,DEPOSIT,0
TXN000863,ACC2526,2024-01-01T16:11:30,436.08,PAYMENT,0
TXN000864,ACC6869,2024-01-01T16:12:00,503.71,TRANSFER,0
TXN000865,ACC7516,2024-01-01T16:12:30,794.03,WITHDRAWAL,0
TXN000866,ACC4470,2024-01-01T16:13:00,1723.02,PAYMENT,0
TXN000867,ACC5646,2024-01-01T16:13:30,156.35,DEPOSIT,0
TXN000868,ACC3139,2024-01-01T16:14:00,396.27,PAYMENT,0
TXN000869,ACC1793,2024-01-01T16:14:30,776.3,TRANSFER,0
TXN000870,ACC8529,2024-01-01T16:15:00,52.44,TRANSFER,0
TXN000871,ACC3588,2024-01-01T16:15:30,66.33,PAYMENT,0
TXN000872,ACC8009,2024-01-01T16:16:00,304.88,WITHDRAWAL,0
TXN000873,ACC3161,2024-01-01T16:16:30,2723.88,DEPOSIT,0
TXN000874,ACC5489,2024-01-01T16:17:00,86.57,TRANSFER,0
TXN000875,ACC5102,2024-01-01T16:17:30,531.51,TRANSFER,0
TXN000876,ACC3711,2024-01-01T16:18:00,232.48,TRANSFER,0
TXN000877,ACC6005,2024-01-01T16:18:30,252.37,WITHDRAWAL,0
TXN000878,ACC2494,2024-01-01T16:19:00,280.39,TRANSFER,0
TXN000879,ACC8812,2024-01-01T16:19:30,0.54,TRANSFER,0
TXN000880,ACC4705,2024-01-01T16:20:00,71.19,PAYMENT,0
TXN000881,ACC6629,2024-01-01T16:20:30,4.67,TRANSFER,0
TXN000882,ACC7919,2024-01-01T16:21:00,2217.92,WITHDRAWAL,0
TXN000883,ACC4751,2024-01-01T16:21:30,324.76,PAYMENT,0
TXN000884,ACC2678,2024-01-01T16:22:00,46.79,TRANSFER,0
TXN000885,ACC5902,2024-01-01T16:22:30,187.97,WITHDRAWAL,0
TXN000886,ACC3181,2024-01-01T16:23:00,241.22,WITHDRAWAL,0
TXN000887,ACC1138,2024-01-01T16:23:30,35.43,WITHDRAWAL,0
TXN000888,ACC4490,2024-01-01T16:24:00,290.0,WITHDRAWAL,0
TXN000889,ACC8248,2024-01-01T16:24:30,1262.2,WITHDRAWAL,0
TXN000890,ACC2646,2024-01-01T16:25:00,45.34,WITHDRAWAL,0
TXN000891,ACC7291,2024-01-01T16:25:30,698.06,DEPOSIT,0
TXN000892,ACC6152,2024-01-01T16:26:00,1651.79,WITHDRAWAL,0
TXN000893,ACC2380,2024-01-01T16:26:30,142.37,WITHDRAWAL,0
TXN000894,ACC5668,2024-01-01T16:27:00,403.04,TRANSFER,0
TXN000895,ACC5942,2024-01-01T16:27:30,941.58,WITHDRAWAL,0
TXN000896,ACC9348,2024-01-01T16:28:00,364.65,WITHDRAWAL,0
TXN000897,ACC5842,2024-01-01T16:28:30,688.85,TRANSFER,0
TXN000898,ACC4921,2024-01-01T16:29:00,765.78,PAYMENT,0
TXN000899,ACC4949,2024-01-01T16:29:30,243.79,PAYMENT,0
TXN000900,ACC2163,2024-01-01T16:30:00,508.17,TRANSFER,0
TXN000901,ACC6185,2024-01-01T16:30:30,2166.91,WITHDRAWAL,0
TXN000902,ACC7895,2024-01-01T16:31:00,244.56,DEPOSIT,0
TXN000903,ACC3830,2024-01-01T16:31:30,395.22,PAYMENT,0
TXN000904,ACC2195,2024-01-01T16:32:00,1544.51,TRANSFER,0
TXN000905,ACC1225,2024-01-01T16:32:30,442.59,DEPOSIT,0
TXN000906,ACC1990,2024-01-01T16:33:00,121.51,PAYMENT,0
TXN000907,ACC9209,2024-01-01T16:33:30,353.23,PAYMENT,0
TXN000908,ACC7590,2024-01-01T16:34:00,275.46,TRANSFER,0
TXN000909,ACC9808,2024-01-01T16:34:30,511.57,WITHDRAWAL,0
TXN000910,ACC6077,2024-01-01T16:35:00,162.5,TRANSFER,0
TXN000911,ACC4329,2024-01-01T16:35:30,358.01,WITHDRAWAL,0
TXN000912,ACC7401,2024-01-01T16:36:00,384.36,TRANSFER,0
TXN000913,ACC8167,2024-01-01T16:36:30,185.65,WITHDRAWAL,0
TXN000914,ACC2412,2024-01-01T16:37:00,29.83,PAYMENT,0
TXN000915,ACC1901,2024-01-01T16:37:30,61.64,DEPOSIT,0
TXN000916,ACC3877,2024-01-01T16:38:00,548.43,TRANSFER,0
TXN000917,ACC3248,2024-01-01T16:38:30,6.37,TRANSFER,0
TXN000918,ACC6680,2024-01-01T16:39:00,89.46,DEPOSIT,0
TXN000919,ACC3079,2024-01-01T16:39:30,91.34,DEPOSIT,0
TXN000920,ACC2934,2024-01-01T16:40:00,660.13,TRANSFER,0
TXN000921,ACC8034,2024-01-01T16:40:30,203.99,DEPOSIT,0
TXN000922,ACC5308,2024-01-01T16:41:00,371.02,TRANSFER,0
TXN000923,ACC9368,2024-01-01T16:41:30,342.74,DEPOSIT,0
TXN000924,ACC3734,2024-01-01T16:42:00,28.52,DEPOSIT,0
TXN000925,ACC2685,2024-01-01T16:42:30,85.58,TRANSFER,0
TXN000926,ACC9336,2024-01-01T16:43:00,129.65,TRANSFER,0
TXN000927,ACC1201,2024-01-01T16:43:30,22.52,WITHDRAWAL,0
TXN000928,ACC6963,2024-01-01T16:44:00,23.54,PAYMENT,0
TXN000929,ACC3932,2024-01-01T16:44:30,1264.28,TRANSFER,0
TXN000930,ACC7870,2024-01-01T16:45:00,402.45,WITHDRAWAL,0
TXN000931,ACC7819,2024-01-01T16:45:30,194.16,DEPOSIT,0
TXN000932,ACC2276,2024-01-01T16:46:00,158.22,DEPOSIT,0
TXN000933,ACC1862,2024-01-01T16:46:30,63.58,WITHDRAWAL,0
TXN000934,ACC9450,2024-01-01T16:47:00,126.28,TRANSFER,0
TXN000935,ACC2129,2024-01-01T16:47:30,1540.42,PAYMENT,0
TXN000936,ACC6090,2024-01-01T16:48:00,1005.08,DEPOSIT,0
TXN000937,ACC8483,2024-01-01T16:48:30,45.17,TRANSFER,0
TXN000938,ACC5777,2024-01-01T16:49:00,230.16,DEPOSIT,0
TXN000939,ACC4974,2024-01-01T16:49:30,672.72,PAYMENT,0
TXN000940,ACC9083,2024-01-01T16:50:00,229.65,WITHDRAWAL,0
TXN000941,ACC9954,2024-01-01T16:50:30,659.25,WITHDRAWAL,0
TXN000942,ACC7718,2024-01-01T16:51:00,81.59,TRANSFER,0
TXN000943,ACC6675,2024-01-01T16:51:30,132.63,TRANSFER,0
TXN000944,ACC1023,2024-01-01T16:52:00,1507.87,PAYMENT,0
TXN000945,ACC6038,2024-01-01T16:52:30,945.26,TRANSFER,0
TXN000946,ACC4902,2024-01-01T16:53:00,114.83,PAYMENT,0
TXN000947,ACC1981,2024-01-01T16:53:30,338.67,WITHDRAWAL,0
TXN000948,ACC2524,2024-01-01T16:54:00,621.79,TRANSFER,0
TXN000949,ACC9515,2024-01-01T16:54:30,1270.89,PAYMENT,0
TXN000950,ACC7102,2024-01-01T16:55:00,603.4,PAYMENT,0
TXN000951,ACC2391,2024-01-01T16:55:30,1835.61,TRANSFER,0
TXN000952,ACC7461,2024-01-01T16:56:00,352.03,TRANSFER,0
TXN000953,ACC2020,2024-01-01T16:56:30,448.12,PAYMENT,0
TXN000954,ACC3141,2024-01-01T16:57:00,543.01,WITHDRAWAL,0
TXN000955,ACC6161,2024-01-01T16:57:30,172.43,PAYMENT,0
TXN000956,ACC6345,2024-01-01T16:58:00,603.2,DEPOSIT,0
TXN000957,ACC4827,2024-01-01T16:58:30,301.43,TRANSFER,0
TXN000958,ACC3230,2024-01-01T16:59:00,1437.24,TRANSFER,0
TXN000959,ACC3693,2024-01-01T16:59:30,84.45,PAYMENT,0
TXN000960,ACC7660,2024-01-01T17:00:00,313.73,TRANSFER,0
TXN000961,ACC4401,2024-01-01T17:00:30,383.85,PAYMENT,0
TXN000962,ACC5341,2024-01-01T17:01:00,184.31,TRANSFER,0
TXN000963,ACC5984,2024-01-01T17:01:30,47.39,TRANSFER,0
TXN000964,ACC6370,2024-01-01T17:02:00,121.05,WITHDRAWAL,0
TXN000965,ACC5066,2024-01-01T17:02:30,47.82,DEPOSIT,0
TXN000966,ACC1802,2024-01-01T17:03:00,252.29,DEPOSIT,0
TXN000967,ACC3848,2024-01-01T17:03:30,150.67,TRANSFER,0
TXN000968,ACC8408,2024-01-01T17:04:00,1519.28,WITHDRAWAL,0
TXN000969,ACC2669,2024-01-01T17:04:30,49.76,WITHDRAWAL,0
TXN000970,ACC2010,2024-01-01T17:05:00,64.74,WITHDRAWAL,0
TXN000971,ACC7563,2024-01-01T17:05:30,70.04,DEPOSIT,0
TXN000972,ACC2376,2024-01-01T17:06:00,579.64,DEPOSIT,0
TXN000973,ACC2228,2024-01-01T17:06:30,1247.05,TRANSFER,0
TXN000974,ACC4239,2024-01-01T17:07:00,2932.23,PAYMENT,0
TXN000975,ACC2506,2024-01-01T17:07:30,828.52,DEPOSIT,0
TXN000976,ACC8552,2024-01-01T17:08:00,65.35,TRANSFER,0
TXN000977,ACC8096,2024-01-01T17:08:30,91.95,PAYMENT,0
TXN000978,ACC7270,2024-01-01T17:09:00,342.71,PAYMENT,0
TXN000979,ACC4517,2024-01-01T17:09:30,94.86,WITHDRAWAL,0
TXN000980,ACC8307,2024-01-01T17:10:00,160.78,WITHDRAWAL,0
TXN000981,ACC5026,2024-01-01T17:10:30,17.63,DEPOSIT,0
TXN000982,ACC8848,2024-01-01T17:11:00,345.47,TRANSFER,0
TXN000983,ACC7275,2024-01-01T17:11:30,45.91,WITHDRAWAL,0
TXN000984,ACC9614,2024-01-01T17:12:00,271.7,WITHDRAWAL,0
TXN000985,ACC9907,2024-01-01T17:12:30,498.15,TRANSFER,0
TXN000986,ACC6883,2024-01-01T17:13:00,2273.62,PAYMENT,0
TXN000987,ACC8940,2024-01-01T17:13:30,393.2,DEPOSIT,0
TXN000988,ACC9231,2024-01-01T17:14:00,1219.07,DEPOSIT,0
TXN000989,ACC3946,2024-01-01T17:14:30,245.82,TRANSFER,0
TXN000990,ACC4588,2024-01-01T17:15:00,192.01,TRANSFER,0
TXN000991,ACC5602,2024-01-01T17:15:30,1130.55,TRANSFER,0
TXN000992,ACC8728,2024-01-01T17:16:00,826.84,DEPOSIT,0
TXN000993,ACC4813,2024-01-01T17:16:30,728.02,WITHDRAWAL,0
TXN000994,ACC4951,2024-01-01T17:17:00,52.75,DEPOSIT,0
TXN000995,ACC1916,2024-01-01T17:17:30,381.45,WITHDRAWAL,0
TXN000996,ACC7363,2024-01-01T17:18:00,428.65,DEPOSIT,0
TXN000997,ACC3846,2024-01-01T17:18:30,1368.27,WITHDRAWAL,0
TXN000998,ACC6210,2024-01-01T17:19:00,134.95,DEPOSIT,0
TXN000999,ACC1462,2024-01-01T17:19:30,1226.59,DEPOSIT,0
TXN001000,ACC3328,2024-01-01T17:20:00,1474.03,WITHDRAWAL,0
TXN001001,ACC9064,2024-01-01T17:20:30,906.07,DEPOSIT,0
TXN001002,ACC1621,2024-01-01T17:21:00,96.52,TRANSFER,0
TXN001003,ACC4584,2024-01-01T17:21:30,28.9,TRANSFER,0
TXN001004,ACC1011,2024-01-01T17:22:00,373.75,DEPOSIT,0
TXN001005,ACC4300,2024-01-01T17:22:30,1249.89,WITHDRAWAL,0
TXN001006,ACC3907,2024-01-01T17:23:00,208.33,DEPOSIT,0
TXN001007,ACC3420,2024-01-01T17:23:30,30.7,WITHDRAWAL,0
TXN001008,ACC9622,2024-01-01T17:24:00,744.42,DEPOSIT,0
TXN001009,ACC7120,2024-01-01T17:24:30,1616.47,PAYMENT,0
TXN001010,ACC6514,2024-01-01T17:25:00,440.96,DEPOSIT,0
TXN001011,ACC3580,2024-01-01T17:25:30,194.75,PAYMENT,0
TXN001012,ACC8982,2024-01-01T17:26:00,784.73,DEPOSIT,0
TXN001013,ACC6846,2024-01-01T17:26:30,95.7,WITHDRAWAL,0
TXN001014,ACC3872,2024-01-01T17:27:00,547.61,PAYMENT,0
TXN001015,ACC5825,2024-01-01T17:27:30,183.24,WITHDRAWAL,0
TXN001016,ACC1029,2024-01-01T17:28:00,97.83,PAYMENT,0
TXN001017,ACC1530,2024-01-01T17:28:30,951.09,WITHDRAWAL,0
TXN001018,ACC4619,2024-01-01T17:29:00,461.14,TRANSFER,0
TXN001019,ACC3304,2024-01-01T17:29:30,1379.84,DEPOSIT,0
TXN001020,ACC4899,2024-01-01T17:30:00,683.92,DEPOSIT,0
TXN001021,ACC3750,2024-01-01T17:30:30,2019.35,TRANSFER,0
TXN001022,ACC6500,2024-01-01T17:31:00,862.04,PAYMENT,0
TXN001023,ACC4435,2024-01-01T17:31:30,5.73,WITHDRAWAL,0
TXN001024,ACC6742,2024-01-01T17:32:00,590.74,DEPOSIT,0
TXN001025,ACC1020,2024-01-01T17:32:30,773.28,TRANSFER,0
TXN001026,ACC7875,2024-01-01T17:33:00,243.83,WITHDRAWAL,0
TXN001027,ACC9078,2024-01-01T17:33:30,1079.47,PAYMENT,0
TXN001028,ACC7149,2024-01-01T17:34:00,216.34,TRANSFER,0
TXN001029,ACC4695,2024-01-01T17:34:30,882.48,WITHDRAWAL,0
TXN001030,ACC1547,2024-01-01T17:35:00,300.09,DEPOSIT,0
TXN001031,ACC5278,2024-01-01T17:35:30,10.14,TRANSFER,0
TXN001032,ACC3787,2024-01-01T17:36:00,38.55,PAYMENT,0
TXN001033,ACC2228,2024-01-01T17:36:30,87.72,TRANSFER,0
TXN001034,ACC8909,2024-01-01T17:37:00,206.21,TRANSFER,0
TXN001035,ACC3703,2024-01-01T17:37:30,282.22,PAYMENT,0
TXN001036,ACC2659,2024-01-01T17:38:00,85.46,DEPOSIT,0
TXN001037,ACC4112,2024-01-01T17:38:30,115.05,PAYMENT,0
TXN001038,ACC9849,2024-01-01T17:39:00,597.34,DEPOSIT,0
TXN001039,ACC5872,2024-01-01T17:39:30,540.28,WITHDRAWAL,0
TXN001040,ACC7437,2024-01-01T17:40:00,50.42,PAYMENT,0
TXN001041,ACC6911,2024-01-01T17:40:30,83.38,TRANSFER,0
TXN001042,ACC5825,2024-01-01T17:41:00,278.96,PAYMENT,0
TXN001043,ACC1421,2024-01-01T17:41:30,111.37,WITHDRAWAL,0
TXN001044,ACC5781,2024-01-01T17:42:00,93.67,TRANSFER,0
TXN001045,ACC2892,2024-01-01T17:42:30,320.82,DEPOSIT,0
TXN001046,ACC8715,2024-01-01T17:43:00,768.27,PAYMENT,0
TXN001047,ACC5341,2024-01-01T17:43:30,1126.31,TRANSFER,0
TXN001048,ACC7349,2024-01-01T17:44:00,513.42,WITHDRAWAL,0
TXN001049,ACC7249,2024-01-01T17:44:30,231.83,DEPOSIT,0
TXN001050,ACC1731,2024-01-01T17:45:00,103.26,DEPOSIT,0
TXN001051,ACC5315,2024-01-01T17:45:30,289.68,WITHDRAWAL,0
TXN001052,ACC2009,2024-01-01T17:46:00,907.24,WITHDRAWAL,0
TXN001053,ACC2584,2024-01-01T17:46:30,697.64,TRANSFER,0
TXN001054,ACC9871,2024-01-01T17:47:00,551.52,PAYMENT,0
TXN001055,ACC4727,2024-01-01T17:47:30,1765.18,TRANSFER,0
TXN001056,ACC9561,2024-01-01T17:48:00,918.79,PAYMENT,0
TXN001057,ACC8779,2024-01-01T17:48:30,1685.25,WITHDRAWAL,0
TXN001058,ACC2293,2024-01-01T17:49:00,323.38,PAYMENT,0
TXN001059,ACC1568,2024-01-01T17:49:30,1165.38,WITHDRAWAL,0
TXN001060,ACC8357,2024-01-01T17:50:00,64.08,WITHDRAWAL,0
TXN001061,ACC3738,2024-01-01T17:50:30,1488.57,WITHDRAWAL,0
TXN001062,ACC3067,2024-01-01T17:51:00,826.33,TRANSFER,0
TXN001063,ACC8133,2024-01-01T17:51:30,275.28,WITHDRAWAL,0
TXN001064,ACC3422,2024-01-01T17:52:00,2951.59,DEPOSIT,0
TXN001065,ACC2097,2024-01-01T17:52:30,192.65,TRANSFER,0
TXN001066,ACC7510,2024-01-01T17:53:00,245.59,DEPOSIT,0
TXN001067,ACC9514,2024-01-01T17:53:30,971.14,PAYMENT,0
TXN001068,ACC1202,2024-01-01T17:54:00,1245.43,PAYMENT,0
TXN001069,ACC3451,2024-01-01T17:54:30,59.68,WITHDRAWAL,0
TXN001070,ACC2641,2024-01-01T17:55:00,418.04,TRANSFER,0
